,Date,Tmax_x,Tmin_x,Tavg_x,DewPoint_x,WetBulb_x,PrecipTotal_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,PrecipTotal_y,05,06,07,08,09,10,day01,day02,day03,day04,day05,day06,day07,day08,day09,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31
1127,2013-05-24,57,41,49.0,34,42.0,0.0,57,42,50.0,33,42.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1128,2013-05-25,57,44,51.0,37,44.0,0.0,57,46,52.0,36,44.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1129,2013-05-26,68,44,56.0,44,50.0,0.02,67,46,57.0,43,50.0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1130,2013-05-27,62,53,58.0,53,55.0,0.23,65,56,61.0,54,57.0,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1131,2013-05-28,76,56,66.0,64,66.0,0.2,76,59,68.0,63,65.0,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,2013-05-29,84,64,74.0,64,67.0,0.01,85,65,75.0,62,67.0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1133,2013-05-30,83,64,74.0,66,69.0,0.51,84,65,75.0,64,68.0,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1134,2013-05-31,77,64,71.0,65,67.0,0.3,78,65,72.0,64,67.0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1135,2013-06-01,76,63,70.0,62,64.0,0.56,76,63,70.0,61,64.0,0.44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,2013-06-02,63,43,53.0,50,51.0,0.01,63,47,55.0,48,51.0,0.01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,2013-06-03,68,43,56.0,43,50.0,0.0,68,43,56.0,40,49.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,2013-06-04,72,50,61.0,45,52.0,0.0,72,50,61.0,44,52.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,2013-06-05,73,54,64.0,49,54.0,0.01,76,56,66.0,46,55.0,0.001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,2013-06-06,64,52,58.0,50,53.0,0.15,65,54,60.0,48,53.0,0.06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,2013-06-07,68,52,60.0,45,52.0,0.001,68,54,61.0,44,52.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,2013-06-08,74,49,62.0,43,53.0,0.0,74,50,62.0,42,53.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,2013-06-09,80,55,68.0,55,61.0,0.01,83,58,71.0,53,61.0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,2013-06-10,76,60,68.0,63,65.0,0.26,75,61,68.0,61,64.0,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,2013-06-11,83,60,72.0,62,67.0,0.001,84,60,72.0,61,66.0,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,2013-06-12,86,63,75.0,64,67.0,0.75,87,64,76.0,64,67.0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,2013-06-13,73,58,66.0,54,59.0,0.0,72,59,66.0,53,59.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,2013-06-14,78,56,67.0,51,57.0,0.0,76,57,67.0,50,57.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,2013-06-15,80,58,69.0,62,65.0,0.17,81,61,71.0,60,64.0,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,2013-06-16,86,69,78.0,62,67.0,0.0,83,69,76.0,62,67.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,2013-06-17,88,59,74.0,55,63.0,0.03,88,62,75.0,56,64.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,2013-06-18,71,56,64.0,52,56.0,0.0,70,57,64.0,52,57.0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,2013-06-19,75,53,64.0,46,55.0,0.0,75,57,66.0,46,56.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1154,2013-06-20,86,56,71.0,58,64.0,0.0,86,62,74.0,57,64.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1155,2013-06-21,82,68,75.0,65,68.0,0.79,85,70,78.0,63,67.0,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1156,2013-06-22,80,67,74.0,67,69.0,0.04,83,70,77.0,65,69.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1157,2013-06-23,87,66,77.0,68,71.0,0.84,89,69,79.0,66,70.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1158,2013-06-24,89,67,78.0,67,69.0,0.18,86,68,77.0,65,69.0,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1159,2013-06-25,85,67,76.0,69,71.0,0.03,87,70,79.0,67,71.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1160,2013-06-26,80,66,73.0,67,68.0,1.48,81,68,75.0,65,68.0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1161,2013-06-27,90,64,77.0,67,70.0,0.92,91,66,79.0,65,69.0,0.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1162,2013-06-28,83,67,75.0,61,66.0,0.001,83,68,76.0,60,65.0,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1163,2013-06-29,72,64,68.0,59,62.0,0.0,72,64,68.0,59,62.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1164,2013-06-30,77,62,70.0,52,59.0,0.0,76,64,70.0,52,60.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1165,2013-07-01,75,59,67.0,51,58.0,0.0,75,61,68.0,50,58.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,2013-07-02,68,60,64.0,52,57.0,0.001,68,62,65.0,53,58.0,0.001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,2013-07-03,72,59,66.0,60,62.0,0.02,74,62,68.0,60,62.0,0.07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,2013-07-04,83,56,70.0,61,64.0,0.0,83,61,72.0,59,65.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,2013-07-05,86,60,73.0,61,66.0,0.0,87,63,75.0,60,66.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,2013-07-06,83,65,74.0,65,68.0,0.0,82,71,77.0,63,68.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,2013-07-07,88,70,79.0,67,71.0,0.0,89,70,80.0,66,71.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,2013-07-08,86,70,78.0,71,74.0,0.5,87,71,79.0,70,72.0,0.84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,2013-07-09,85,73,79.0,74,75.0,0.001,85,75,80.0,72,75.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,2013-07-10,85,66,76.0,65,70.0,0.0,87,66,77.0,65,69.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,2013-07-11,81,64,73.0,54,62.0,0.0,80,63,72.0,52,61.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,2013-07-12,83,58,71.0,53,61.0,0.0,82,60,71.0,54,62.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,2013-07-13,84,62,73.0,59,65.0,0.0,83,67,75.0,58,65.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,2013-07-14,88,72,80.0,66,71.0,0.0,88,73,81.0,66,70.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,2013-07-15,89,71,80.0,71,74.0,0.09,91,75,83.0,71,74.0,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,2013-07-16,92,73,83.0,72,75.0,0.0,93,77,85.0,70,75.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,2013-07-17,94,76,85.0,72,76.0,0.0,95,77,86.0,70,75.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,2013-07-18,95,77,86.0,72,76.0,0.001,96,79,88.0,71,76.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,2013-07-19,96,71,84.0,70,75.0,0.58,97,75,86.0,69,75.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1184,2013-07-20,89,71,80.0,64,69.0,0.06,88,72,80.0,63,69.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1185,2013-07-21,88,68,78.0,65,69.0,0.01,89,72,81.0,63,69.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,2013-07-22,87,71,79.0,66,71.0,0.001,90,72,81.0,64,70.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1187,2013-07-23,78,63,71.0,60,64.0,0.03,80,65,73.0,58,64.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1188,2013-07-24,72,60,66.0,51,58.0,0.0,73,62,68.0,48,57.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1189,2013-07-25,81,57,69.0,54,61.0,0.0,81,58,70.0,52,60.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1190,2013-07-26,70,62,66.0,61,63.0,0.39,74,65,70.0,58,62.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1191,2013-07-27,65,55,60.0,51,56.0,0.0,68,57,63.0,49,55.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1192,2013-07-28,69,54,62.0,50,55.0,0.001,71,55,63.0,47,54.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1193,2013-07-29,76,57,67.0,55,59.0,0.0,76,58,67.0,53,59.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1194,2013-07-30,74,57,66.0,59,62.0,0.04,74,61,68.0,56,61.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1195,2013-07-31,75,62,69.0,64,65.0,0.5,75,64,70.0,63,65.0,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1196,2013-08-01,81,61,71.0,57,62.0,0.0,82,61,72.0,54,62.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,2013-08-02,84,62,73.0,63,67.0,0.63,86,65,76.0,62,66.0,0.41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,2013-08-03,81,64,73.0,55,62.0,0.0,79,66,73.0,54,62.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,2013-08-04,75,60,68.0,56,61.0,0.001,74,60,67.0,55,61.0,0.001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,2013-08-05,75,58,67.0,59,62.0,0.07,76,63,70.0,56,61.0,0.02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,2013-08-06,83,67,75.0,68,70.0,0.04,85,68,77.0,65,69.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,2013-08-07,89,67,78.0,68,71.0,0.001,91,70,81.0,67,71.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,2013-08-08,78,65,72.0,56,62.0,0.0,79,69,74.0,55,62.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,2013-08-09,82,59,71.0,60,65.0,0.001,84,62,73.0,58,65.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,2013-08-10,81,64,73.0,57,64.67,0.0,81,68,75.0,55,63.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,2013-08-11,81,60,71.0,61,64.67,0.01,84,63,74.0,57,64.0,0.001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,2013-08-12,82,67,75.0,65,68.0,0.27,85,69,77.0,63,59.44,0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,2013-08-13,70,58,64.0,52,58.0,0.0,71,62,67.0,50,57.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,2013-08-14,72,56,64.0,50,56.0,0.0,71,58,65.0,49,56.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,2013-08-15,75,55,65.0,53,58.0,0.0,74,57,66.0,50,58.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,2013-08-16,82,55,69.0,52,60.0,0.0,82,58,70.0,51,60.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,2013-08-17,81,57,69.0,56,62.0,0.0,79,60,70.0,55,62.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,2013-08-18,81,59,70.0,57,63.0,0.0,81,62,72.0,57,64.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,2013-08-19,85,57,71.0,60,65.0,0.0,86,63,75.0,58,65.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1215,2013-08-20,88,66,77.0,62,68.0,0.0,88,68,78.0,61,67.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1216,2013-08-21,90,68,79.0,65,70.0,0.01,91,70,81.0,64,70.0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1217,2013-08-22,78,68,73.0,67,69.0,0.23,78,67,73.0,66,68.0,0.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1218,2013-08-23,82,62,72.0,55,63.0,0.0,81,64,73.0,55,63.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1219,2013-08-24,86,60,73.0,59,65.0,0.0,86,64,75.0,56,64.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1220,2013-08-25,89,65,77.0,62,68.0,0.0,89,68,79.0,60,67.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,2013-08-26,92,70,81.0,68,72.0,0.0,92,70,81.0,66,71.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1222,2013-08-27,96,77,87.0,70,75.0,0.0,96,77,87.0,68,74.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1223,2013-08-28,83,71,77.0,69,72.0,0.0,83,71,77.0,67,71.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1224,2013-08-29,89,66,78.0,64,69.0,0.0,87,69,78.0,65,69.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1225,2013-08-30,96,67,82.0,68,72.0,0.36,96,69,83.0,67,71.0,0.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1226,2013-08-31,78,71,75.0,67,69.0,0.07,77,70,74.0,66,68.0,0.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1227,2013-09-01,85,65,75.0,67,70.0,0.14,84,68,76.0,66,69.0,0.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,2013-09-02,79,60,70.0,61,64.0,0.0,77,62,70.0,60,64.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,2013-09-03,77,57,67.0,54,59.0,0.0,76,58,67.0,54,60.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,2013-09-04,84,59,72.0,57,63.0,0.0,84,59,72.0,55,62.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,2013-09-05,74,59,67.0,54,60.0,0.001,74,65,70.0,53,60.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,2013-09-06,86,57,72.0,58,64.0,0.0,85,62,74.0,55,63.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,2013-09-07,88,65,77.0,62,68.0,0.01,87,68,78.0,61,67.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,2013-09-08,77,71,74.0,66,69.0,0.0,78,71,75.0,65,68.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,2013-09-09,94,68,81.0,70,74.0,0.0,94,69,82.0,68,73.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,2013-09-10,95,77,86.0,64,71.0,0.0,96,78,87.0,63,71.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,2013-09-11,91,75,83.0,66,71.0,0.001,92,75,84.0,66,71.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,2013-09-12,82,62,72.0,59,64.0,0.001,83,63,73.0,58,64.0,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,2013-09-13,67,52,60.0,45,52.0,0.0,67,54,61.0,45,53.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2013-09-14,72,47,60.0,43,52.0,0.0,72,51,62.0,41,52.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
